Time,0,1,2,3,4,5
2012-08-23 19:00:02,39,19,37,23,9,7
2012-08-23 19:00:41,24,19,7,23,37,7
2012-08-23 19:01:05,22,19,37,23,7,37
2012-08-23 19:01:27,23,19,19,23,37,13
2012-08-23 19:01:50,1189,19,13,23,19,38
2012-08-23 19:21:39,215,19,13,23,13,30
2012-08-23 19:25:14,204,19,19,23,13,1
2012-08-23 19:28:38,35,19,9,23,19,33
2012-08-23 19:29:13,37,19,15,23,9,35
2012-08-23 19:29:50,56,19,35,23,15,35
2012-08-23 19:30:46,34,19,35,23,35,15
2012-08-23 19:31:20,21,19,30,23,35,33
2012-08-23 19:31:41,47,19,32,23,30,13
2012-08-23 19:32:28,1768,20,13,23,32,38
2012-08-23 20:01:56,1272,20,13,23,13,13
2012-08-23 20:23:08,25,20,32,23,13,19
2012-08-23 20:23:33,229,20,19,23,32,9
2012-08-23 20:27:22,19,20,32,23,19,12
2012-08-23 20:27:41,21,20,5,23,32,26
2012-08-23 20:28:02,66,20,26,23,5,23
2012-08-23 20:29:08,11,20,24,23,26,24
2012-08-23 20:29:19,31,20,13,23,24,13
2012-08-23 20:29:50,1594,20,13,23,13,13
2012-08-23 20:56:24,1507,21,13,23,13,13
2012-08-23 21:21:31,478,21,13,23,13,13
2012-08-23 21:29:29,85,21,13,23,13,13
2012-08-23 21:30:54,172,21,13,23,13,13
2012-08-23 21:33:46,534,21,13,23,13,13
2012-08-23 21:42:40,214,21,13,23,13,13
2012-08-23 21:46:14,27,21,32,23,13,19
2012-08-23 21:46:41,164,21,19,23,32,19
2012-08-23 21:49:25,27,21,19,23,19,35
2012-08-23 21:49:52,73,21,35,23,19,35
2012-08-23 21:51:05,25,21,35,23,35,35
2012-08-23 21:51:30,14,21,19,23,35,27
2012-08-23 21:51:44,120,21,13,23,19,13
2012-08-23 21:53:44,148,21,13,23,13,13
2012-08-23 21:56:12,171,21,13,23,13,13
2012-08-23 21:59:03,231,22,13,23,13,13
2012-08-23 22:02:54,136,22,13,23,13,13
2012-08-23 22:05:10,97,22,13,23,13,13
2012-08-23 22:06:47,53,22,13,23,13,13
2012-08-23 22:07:40,219,22,13,23,13,13
2012-08-23 22:11:19,468,22,13,23,13,13
2012-08-23 22:19:07,120,22,13,23,13,13
2012-08-23 22:21:07,182,22,13,23,13,13
2012-08-23 22:24:09,350,22,13,23,13,13
2012-08-23 22:29:59,236,22,13,23,13,13
2012-08-23 22:33:55,222,22,13,23,13,13
2012-08-23 22:37:37,276,22,13,23,13,13
2012-08-23 22:42:13,150,22,13,23,13,13
2012-08-23 22:44:43,330,22,13,23,13,13
2012-08-23 22:50:13,166,22,13,23,13,13
2012-08-23 22:52:59,371,22,13,23,13,13
2012-08-23 22:59:10,208,23,13,23,13,13
2012-08-23 23:02:38,214,23,13,23,13,13
2012-08-23 23:06:12,276,23,13,23,13,13
2012-08-23 23:10:48,177,23,13,23,13,13
2012-08-23 23:13:45,210,23,13,23,13,13
2012-08-23 23:17:15,270,23,13,23,13,13
2012-08-23 23:21:45,231,23,13,23,13,13
2012-08-23 23:25:36,441,23,13,23,13,13
2012-08-23 23:32:57,133,23,13,23,13,13
2012-08-23 23:35:10,82,23,32,23,13,20
2012-08-23 23:36:32,15,23,5,23,32,26
2012-08-23 23:36:47,64,23,26,23,5,26
2012-08-23 23:37:51,58,23,26,23,26,24
2012-08-23 23:38:49,57,23,5,23,26,26
2012-08-23 23:39:46,25,23,26,23,5,5
2012-08-23 23:40:11,17,23,26,23,26,29
2012-08-23 23:40:28,70,23,26,23,26,26
2012-08-23 23:41:38,55,23,26,23,26,25
2012-08-23 23:42:33,33,23,13,23,26,13
2012-08-23 23:43:06,31,23,13,23,13,19
2012-08-23 23:43:37,20,23,15,23,13,7
2012-08-23 23:43:57,23,23,34,23,15,34
2012-08-23 23:44:20,34,23,34,23,34,37
2012-08-23 23:44:54,29,23,34,23,34,34
2012-08-23 23:45:23,42,23,34,23,34,37
2012-08-23 23:46:05,17,23,37,23,34,35
2012-08-23 23:46:22,95,23,35,23,37,35
2012-08-23 23:47:57,175,23,35,23,35,36
2012-08-23 23:50:52,74,23,35,23,35,35
2012-08-23 23:52:06,47,23,35,23,35,35
2012-08-23 23:52:53,40,23,35,23,35,17
2012-08-23 23:53:33,66,23,35,23,35,35
2012-08-23 23:54:39,21,23,35,23,35,14
2012-08-23 23:55:00,23,23,37,23,35,7
2012-08-23 23:55:23,21,23,37,23,37,37
2012-08-23 23:55:44,33,23,34,23,37,34
2012-08-23 23:56:17,48,23,34,23,34,34
2012-08-23 23:57:05,64,23,34,23,34,34
2012-08-23 23:58:09,58,23,34,23,34,34
2012-08-23 23:59:07,1427,0,34,24,34,2
2012-08-24 00:22:54,5504,1,4,24,34,4
2012-08-24 01:54:38,3968,3,34,24,4,34
2012-08-24 03:00:46,99,3,34,24,34,34
2012-08-24 03:02:25,213,3,34,24,34,34
2012-08-24 03:05:58,2214,3,34,24,34,37
2012-08-24 03:42:52,105,3,34,24,34,37
2012-08-24 03:44:37,137,3,34,24,34,7
2012-08-24 03:46:54,23,3,37,24,34,35
2012-08-24 03:47:17,219,3,35,24,37,35
2012-08-24 03:50:56,284,3,35,24,35,35
2012-08-24 03:55:40,573,4,35,24,35,35
2012-08-24 04:05:13,38,4,35,24,35,19
2012-08-24 04:05:51,45,4,19,24,35,19
2012-08-24 04:06:36,29,4,37,24,19,37
2012-08-24 04:07:05,40,4,34,24,37,37
2012-08-24 04:07:45,34,4,37,24,34,32
2012-08-24 04:08:19,41,4,32,24,37,13
2012-08-24 04:09:00,52,4,13,24,32,13
2012-08-24 04:09:52,474,4,13,24,13,13
2012-08-24 04:17:46,412,4,13,24,13,13
2012-08-24 04:24:38,286,4,13,24,13,13
2012-08-24 04:29:24,251,4,13,24,13,13
2012-08-24 04:33:35,126,4,13,24,13,13
2012-08-24 04:35:41,130,4,13,24,13,13
2012-08-24 04:37:51,41,4,13,24,13,13
2012-08-24 04:38:32,423,4,13,24,13,13
2012-08-24 04:45:35,508,4,13,24,13,13
2012-08-24 04:54:03,1836,5,13,24,13,21
2012-08-24 05:24:39,554,5,13,24,13,13
2012-08-24 05:33:53,263,5,13,24,13,32
2012-08-24 05:38:16,228,5,13,24,13,13
2012-08-24 05:42:04,302,5,13,24,13,24
2012-08-24 05:47:06,17,5,26,24,13,5
2012-08-24 05:47:23,17,5,26,24,26,23
2012-08-24 05:47:40,73,5,26,24,26,26
2012-08-24 05:48:53,60,5,26,24,26,30
2012-08-24 05:49:53,28,5,32,24,26,15
2012-08-24 05:50:21,14,5,37,24,32,34
2012-08-24 05:50:35,33,5,34,24,37,16
2012-08-24 05:51:08,144,5,34,24,34,7
2012-08-24 05:53:32,78,5,35,24,34,35
2012-08-24 05:54:50,80,5,35,24,35,37
2012-08-24 05:56:10,59,5,34,24,35,34
2012-08-24 05:57:09,28,5,34,24,34,37
2012-08-24 05:57:37,149,6,34,24,34,7
2012-08-24 06:00:06,22,6,34,24,34,34
2012-08-24 06:00:28,41,6,37,24,34,35
2012-08-24 06:01:09,44,6,37,24,37,37
2012-08-24 06:01:53,117,6,7,24,37,34
2012-08-24 06:03:50,93,6,34,24,7,34
2012-08-24 06:05:23,85,6,7,24,34,7
2012-08-24 06:06:48,109,6,7,24,7,7
2012-08-24 06:08:37,218,6,7,24,7,34
2012-08-24 06:12:15,367,6,34,24,7,7
2012-08-24 06:18:22,36,6,34,24,34,37
2012-08-24 06:18:58,40,6,37,24,34,35
2012-08-24 06:19:38,99,6,32,24,37,13
2012-08-24 06:21:17,337,6,13,24,32,13
2012-08-24 06:26:54,165,6,13,24,13,33
2012-08-24 06:29:39,532,6,13,24,13,13
2012-08-24 06:38:31,63,6,13,24,13,13
2012-08-24 06:39:34,1205,6,33,24,13,25
2012-08-24 06:59:39,1179,7,27,24,33,14
2012-08-24 07:19:18,612,7,38,24,27,10
2012-08-24 07:29:30,611,7,18,24,38,25
2012-08-24 07:39:41,1043,7,8,24,18,12
2012-08-24 07:57:04,267,8,33,24,8,12
2012-08-24 08:01:31,736,8,13,24,33,13
2012-08-24 08:13:47,299,8,13,24,13,35
2012-08-24 08:18:46,39,8,35,24,13,23
2012-08-24 08:19:25,68,8,35,24,35,36
2012-08-24 08:20:33,45,8,35,24,35,35
2012-08-24 08:21:18,393,8,35,24,35,5
2012-08-24 08:27:51,98,8,36,24,35,36
2012-08-24 08:29:29,42,8,35,24,36,35
2012-08-24 08:30:11,50,8,35,24,35,36
2012-08-24 08:31:01,22,8,35,24,35,9
2012-08-24 08:31:23,25,8,32,24,35,24
2012-08-24 08:31:48,49,8,26,24,32,26
2012-08-24 08:32:37,48,8,26,24,26,26
2012-08-24 08:33:25,60,8,26,24,26,26
2012-08-24 08:34:25,30,8,26,24,26,26
2012-08-24 08:34:55,33,8,26,24,26,5
2012-08-24 08:35:28,31,8,26,24,26,5
2012-08-24 08:35:59,191,8,26,24,26,26
2012-08-24 08:39:10,25,8,26,24,26,39
2012-08-24 08:39:35,14,8,39,24,26,26
2012-08-24 08:39:49,17,8,26,24,39,29
2012-08-24 08:40:06,25,8,39,24,26,5
2012-08-24 08:40:31,16,8,26,24,39,20
2012-08-24 08:40:47,50,8,26,24,26,26
2012-08-24 08:41:37,30,8,26,24,26,23
2012-08-24 08:42:07,32,8,5,24,26,32
2012-08-24 08:42:39,8,8,32,24,5,27
2012-08-24 08:42:47,88,8,35,24,32,12
2012-08-24 08:44:15,44,8,35,24,35,35
2012-08-24 08:44:59,14,8,32,24,35,12
2012-08-24 08:45:13,226,8,13,24,32,13
2012-08-24 08:48:59,513,8,12,24,13,14
2012-08-24 08:57:32,273,9,13,24,12,33
2012-08-24 09:02:05,242,9,13,24,13,10
2012-08-24 09:06:07,356,9,13,24,13,13
2012-08-24 09:12:03,204,9,16,24,13,12
2012-08-24 09:15:27,341,9,13,24,16,13
2012-08-24 09:21:08,187,9,13,24,13,27
2012-08-24 09:24:15,118,9,12,24,13,12
2012-08-24 09:26:13,166,9,13,24,12,17
2012-08-24 09:28:59,170,9,13,24,13,13
2012-08-24 09:31:49,360,9,13,24,13,16
2012-08-24 09:37:49,170,9,13,24,13,13
2012-08-24 09:40:39,180,9,13,24,13,12
2012-08-24 09:43:39,247,9,13,24,13,10
2012-08-24 09:47:46,72,9,13,24,13,13
2012-08-24 09:48:58,348,9,12,24,13,13
2012-08-24 09:54:46,175,9,13,24,12,10
2012-08-24 09:57:41,159,10,13,24,13,33
2012-08-24 10:00:20,489,10,13,24,13,13
2012-08-24 10:08:29,296,10,13,24,13,13
2012-08-24 10:13:25,254,10,13,24,13,27
2012-08-24 10:17:39,431,10,13,24,13,13
2012-08-24 10:24:50,262,10,13,24,13,13
2012-08-24 10:29:12,316,10,13,24,13,13
2012-08-24 10:34:28,168,10,13,24,13,13
2012-08-24 10:37:16,327,10,13,24,13,13
2012-08-24 10:42:43,318,10,13,24,13,13
2012-08-24 10:48:01,327,10,13,24,13,13
2012-08-24 10:53:28,177,10,13,24,13,13
2012-08-24 10:56:25,136,10,13,24,13,13
2012-08-24 10:58:41,341,11,13,24,13,13
2012-08-24 11:04:22,245,11,13,24,13,13
2012-08-24 11:08:27,105,11,13,24,13,13
2012-08-24 11:10:12,219,11,13,24,13,21
2012-08-24 11:13:51,359,11,13,24,13,17
2012-08-24 11:19:50,164,11,13,24,13,18
2012-08-24 11:22:34,226,11,13,24,13,13
2012-08-24 11:26:20,131,11,13,24,13,13
2012-08-24 11:28:31,163,11,13,24,13,27
2012-08-24 11:31:14,85,11,12,24,13,12
2012-08-24 11:32:39,52,11,13,24,12,25
2012-08-24 11:33:31,204,11,13,24,13,13
2012-08-24 11:36:55,217,11,13,24,13,13
2012-08-24 11:40:32,18,11,24,24,13,5
2012-08-24 11:40:50,43,11,5,24,24,32
2012-08-24 11:41:33,46,11,35,24,5,35
2012-08-24 11:42:19,90,11,35,24,35,35
2012-08-24 11:43:49,22,11,35,24,35,37
2012-08-24 11:44:11,141,11,37,24,35,12
2012-08-24 11:46:32,129,11,25,24,37,27
2012-08-24 11:48:41,33,11,14,24,25,38
2012-08-24 11:49:14,80,11,7,24,14,7
2012-08-24 11:50:34,32,11,37,24,7,37
2012-08-24 11:51:06,52,11,35,24,37,35
2012-08-24 11:51:58,162,11,35,24,35,25
2012-08-24 11:54:40,51,11,35,24,35,35
2012-08-24 11:55:31,48,11,35,24,35,36
2012-08-24 11:56:19,53,11,35,24,35,35
2012-08-24 11:57:12,33,11,35,24,35,35
2012-08-24 11:57:45,35,11,35,24,35,35
2012-08-24 11:58:20,64,11,35,24,35,35
2012-08-24 11:59:24,39,12,35,24,35,35
2012-08-24 12:00:03,41,12,35,24,35,35
2012-08-24 12:00:44,67,12,35,24,35,35
2012-08-24 12:01:51,78,12,35,24,35,35
2012-08-24 12:03:09,62,12,35,24,35,35
2012-08-24 12:04:11,158,12,35,24,35,35
2012-08-24 12:06:49,33,12,35,24,35,35
2012-08-24 12:07:22,44,12,35,24,35,37
2012-08-24 12:08:06,94,12,37,24,35,7
2012-08-24 12:09:40,47,12,12,24,37,38
2012-08-24 12:10:27,52,12,37,24,12,27
2012-08-24 12:11:19,87,12,38,24,37,38
2012-08-24 12:12:46,24,12,37,24,38,8
2012-08-24 12:13:10,40,12,35,24,37,35
2012-08-24 12:13:50,33,12,35,24,35,36
2012-08-24 12:14:23,8,12,19,24,35,8
2012-08-24 12:14:31,80,12,13,24,19,12
2012-08-24 12:15:51,461,12,13,24,13,13
2012-08-24 12:23:32,620,12,13,24,13,36
2012-08-24 12:33:52,715,12,12,24,13,16
2012-08-24 12:45:47,331,12,13,24,12,27
2012-08-24 12:51:18,16,12,32,24,13,19
2012-08-24 12:51:34,852,13,19,24,32,27
2012-08-24 13:05:46,1192,13,38,24,19,17
2012-08-24 13:25:38,611,13,10,24,38,20
2012-08-24 13:35:49,953,13,25,24,10,8
2012-08-24 13:51:42,543,14,19,24,25,19
2012-08-24 14:00:45,59,14,35,24,19,35
2012-08-24 14:01:44,76,14,35,24,35,35
2012-08-24 14:03:00,32,14,35,24,35,32
2012-08-24 14:03:32,592,14,27,24,35,27
2012-08-24 14:13:24,741,14,8,24,27,14
2012-08-24 14:25:45,601,14,13,24,8,38
2012-08-24 14:35:46,898,14,16,24,13,12
2012-08-24 14:50:44,489,14,13,24,16,13
2012-08-24 14:58:53,43,14,13,24,13,9
2012-08-24 14:59:36,32,15,37,24,13,37
2012-08-24 15:00:08,253,15,19,24,37,19
2012-08-24 15:04:21,23,15,19,24,19,35
2012-08-24 15:04:44,66,15,35,24,19,35
2012-08-24 15:05:50,67,15,35,24,35,35
2012-08-24 15:06:57,50,15,35,24,35,35
2012-08-24 15:07:47,26,15,35,24,35,35
2012-08-24 15:08:13,21,15,32,24,35,18
2012-08-24 15:08:34,34,15,5,24,32,26
2012-08-24 15:09:08,21,15,39,24,5,39
2012-08-24 15:09:29,25,15,26,24,39,23
2012-08-24 15:09:54,85,15,26,24,26,26
2012-08-24 15:11:19,85,15,26,24,26,26
2012-08-24 15:12:44,103,15,13,24,26,13
2012-08-24 15:14:27,948,15,13,24,13,13
2012-08-24 15:30:15,95,15,13,24,13,5
2012-08-24 15:31:50,20,15,5,24,13,5
2012-08-24 15:32:10,26,15,24,24,5,5
2012-08-24 15:32:36,26,15,26,24,24,29
2012-08-24 15:33:02,55,15,5,24,26,30
2012-08-24 15:33:57,14,15,32,24,5,19
2012-08-24 15:34:11,123,15,19,24,32,9
2012-08-24 15:36:14,23,15,24,24,19,24
2012-08-24 15:36:37,42,15,24,24,24,24
2012-08-24 15:37:19,1167,15,13,24,24,25
2012-08-24 15:56:46,117,15,32,24,13,32
2012-08-24 15:58:43,215,16,19,24,32,1
2012-08-24 16:02:18,68,16,19,24,19,32
2012-08-24 16:03:26,29,16,13,24,19,13
2012-08-24 16:03:55,1858,16,13,24,13,13
2012-08-24 16:34:53,29,16,32,24,13,32
2012-08-24 16:35:22,148,16,19,24,32,35
2012-08-24 16:37:50,75,16,35,24,19,35
2012-08-24 16:39:05,41,16,35,24,35,35
2012-08-24 16:39:46,26,16,32,24,35,32
2012-08-24 16:40:12,24,16,24,24,32,24
2012-08-24 16:40:36,415,16,13,24,24,22
2012-08-24 16:47:31,1127,17,22,24,13,13
2012-08-24 17:06:18,16,17,32,24,22,32
2012-08-24 17:06:34,187,17,19,24,32,9
2012-08-24 17:09:41,37,17,32,24,19,9
2012-08-24 17:10:18,254,17,19,24,32,19
2012-08-24 17:14:32,28,17,9,24,19,30
2012-08-24 17:15:00,708,17,13,24,9,16
2012-08-24 17:26:48,1077,17,13,24,13,17
2012-08-24 17:44:45,453,17,13,24,13,13
2012-08-24 17:52:18,267,17,13,24,13,13
2012-08-24 17:56:45,416,18,13,24,13,32
2012-08-24 18:03:41,22,18,28,24,13,24
2012-08-24 18:04:03,18,18,26,24,28,26
2012-08-24 18:04:21,28,18,5,24,26,5
2012-08-24 18:04:49,52,18,26,24,5,26
2012-08-24 18:05:41,55,18,26,24,26,26
2012-08-24 18:06:36,38,18,26,24,26,26
2012-08-24 18:07:14,47,18,26,24,26,24
2012-08-24 18:08:01,25,18,24,24,26,13
2012-08-24 18:08:26,933,18,13,24,24,13
2012-08-24 18:23:59,1006,18,13,24,13,13
2012-08-24 18:40:45,1050,18,13,24,13,27
2012-08-24 18:58:15,975,19,13,24,13,38
2012-08-24 19:14:30,134,19,13,24,13,13
2012-08-24 19:16:44,48,19,13,24,13,35
2012-08-24 19:17:32,41,19,37,24,13,37
2012-08-24 19:18:13,109,19,35,24,37,35
2012-08-24 19:20:02,46,19,35,24,35,36
2012-08-24 19:20:48,76,19,35,24,35,35
2012-08-24 19:22:04,47,19,35,24,35,36
2012-08-24 19:22:51,48,19,35,24,35,36
2012-08-24 19:23:39,48,19,35,24,35,35
2012-08-24 19:24:27,137,19,35,24,35,35
2012-08-24 19:26:44,31,19,35,24,35,17
2012-08-24 19:27:15,180,19,13,24,35,36
2012-08-24 19:30:15,1019,19,13,24,13,8
2012-08-24 19:47:14,1259,20,23,24,13,23
2012-08-24 20:08:13,1204,20,13,24,23,20
2012-08-24 20:28:17,750,20,13,24,13,13
2012-08-24 20:40:47,1524,21,13,24,13,13
2012-08-24 21:06:11,158,21,13,24,13,13
2012-08-24 21:08:49,22,21,15,24,13,15
2012-08-24 21:09:11,33,21,37,24,15,37
2012-08-24 21:09:44,47,21,37,24,37,37
2012-08-24 21:10:31,73,21,37,24,37,37
2012-08-24 21:11:44,50,21,37,24,37,37
2012-08-24 21:12:34,34,21,37,24,37,37
2012-08-24 21:13:08,72,21,37,24,37,37
2012-08-24 21:14:20,43,21,37,24,37,37
2012-08-24 21:15:03,47,21,37,24,37,37
2012-08-24 21:15:50,50,21,37,24,37,37
2012-08-24 21:16:40,39,21,37,24,37,37
2012-08-24 21:17:19,60,21,37,24,37,37
2012-08-24 21:18:19,47,21,37,24,37,37
2012-08-24 21:19:06,40,21,37,24,37,37
2012-08-24 21:19:46,59,21,37,24,37,37
2012-08-24 21:20:45,47,21,37,24,37,34
2012-08-24 21:21:32,28,21,34,24,37,37
2012-08-24 21:22:00,57,21,37,24,34,37
2012-08-24 21:22:57,67,21,37,24,37,37
2012-08-24 21:24:04,104,21,37,24,37,15
2012-08-24 21:25:48,60,21,35,24,37,35
2012-08-24 21:26:48,61,21,35,24,35,35
2012-08-24 21:27:49,53,21,35,24,35,35
2012-08-24 21:28:42,32,21,35,24,35,35
2012-08-24 21:29:14,79,21,35,24,35,35
2012-08-24 21:30:33,39,21,35,24,35,35
2012-08-24 21:31:12,29,21,35,24,35,36
2012-08-24 21:31:41,113,21,37,24,35,15
2012-08-24 21:33:34,516,21,32,24,37,16
2012-08-24 21:42:10,4262,22,20,24,32,3
2012-08-24 22:53:12,531,23,13,24,20,15
2012-08-24 23:02:03,99,23,35,24,13,35
2012-08-24 23:03:42,37,23,32,24,35,13
2012-08-24 23:04:19,44,23,26,24,32,26
2012-08-24 23:05:03,22,23,26,24,26,26
2012-08-24 23:05:25,21,23,26,24,26,24
2012-08-24 23:05:46,51,23,5,24,26,5
2012-08-24 23:06:37,48,23,5,24,5,23
2012-08-24 23:07:25,265,23,26,24,5,28
2012-08-24 23:11:50,255,23,5,24,26,13
2012-08-24 23:16:05,1626,23,13,24,5,16
2012-08-24 23:43:11,2188,0,13,25,13,32
2012-08-25 00:19:39,27,0,32,25,13,35
2012-08-25 00:20:06,65,0,35,25,32,35
2012-08-25 00:21:11,20,0,35,25,35,7
2012-08-25 00:21:31,23,0,34,25,35,34
2012-08-25 00:21:54,2911,1,34,25,34,22
2012-08-25 01:10:25,14854,5,34,25,34,34
2012-08-25 05:17:59,1250,5,34,25,34,34
2012-08-25 05:38:49,869,5,34,25,34,34
2012-08-25 05:53:18,49,5,34,25,34,35
2012-08-25 05:54:07,143,5,35,25,34,35
2012-08-25 05:56:30,50,5,35,25,35,35
2012-08-25 05:57:20,28,5,15,25,35,15
2012-08-25 05:57:48,25,5,37,25,15,7
2012-08-25 05:58:13,24,5,37,25,37,34
2012-08-25 05:58:37,72,5,34,25,37,34
2012-08-25 05:59:49,54,6,34,25,34,37
2012-08-25 06:00:43,34,6,15,25,34,19
2012-08-25 06:01:17,25,6,19,25,15,9
2012-08-25 06:01:42,25,6,32,25,19,30
2012-08-25 06:02:07,29,6,5,25,32,24
2012-08-25 06:02:36,22,6,26,25,5,26
2012-08-25 06:02:58,8,6,5,25,26,5
2012-08-25 06:03:06,18,6,5,25,5,26
2012-08-25 06:03:24,58,6,26,25,5,24
2012-08-25 06:04:22,38,6,24,25,26,13
2012-08-25 06:05:00,233,6,13,25,24,13
2012-08-25 06:08:53,338,6,13,25,13,25
2012-08-25 06:14:31,54,6,13,25,13,13
2012-08-25 06:15:25,473,6,13,25,13,13
2012-08-25 06:23:18,308,6,13,25,13,13
2012-08-25 06:28:26,960,6,13,25,13,38
2012-08-25 06:44:26,639,6,20,25,13,13
2012-08-25 06:55:05,357,7,13,25,20,10
2012-08-25 07:01:02,338,7,13,25,13,13
2012-08-25 07:06:40,220,7,13,25,13,16
2012-08-25 07:10:20,211,7,13,25,13,13
2012-08-25 07:13:51,17,7,32,25,13,22
2012-08-25 07:14:08,65,7,35,25,32,35
2012-08-25 07:15:13,39,7,35,25,35,35
2012-08-25 07:15:52,49,7,35,25,35,35
2012-08-25 07:16:41,20,7,35,25,35,8
2012-08-25 07:17:01,17,7,32,25,35,30
2012-08-25 07:17:18,49,7,5,25,32,5
2012-08-25 07:18:07,22,7,39,25,5,26
2012-08-25 07:18:29,23,7,26,25,39,29
2012-08-25 07:18:52,50,7,26,25,26,16
2012-08-25 07:19:42,67,7,26,25,26,26
2012-08-25 07:20:49,101,7,26,25,26,26
2012-08-25 07:22:30,46,7,26,25,26,20
2012-08-25 07:23:16,38,7,5,25,26,24
2012-08-25 07:23:54,72,7,5,25,5,5
2012-08-25 07:25:06,22,7,26,25,5,5
2012-08-25 07:25:28,50,7,26,25,26,26
2012-08-25 07:26:18,22,7,26,25,26,20
2012-08-25 07:26:40,24,7,5,25,26,39
2012-08-25 07:27:04,18,7,39,25,5,39
2012-08-25 07:27:22,102,7,5,25,39,5
2012-08-25 07:29:04,90,7,5,25,5,20
2012-08-25 07:30:34,20,7,26,25,5,5
2012-08-25 07:30:54,34,7,5,25,26,24
2012-08-25 07:31:28,64,7,13,25,5,33
2012-08-25 07:32:32,329,7,13,25,13,12
2012-08-25 07:38:01,453,7,13,25,13,13
2012-08-25 07:45:34,666,7,13,25,13,14
2012-08-25 07:56:40,634,8,33,25,13,8
2012-08-25 08:07:14,852,8,12,25,33,17
2012-08-25 08:21:26,913,8,20,25,12,14
2012-08-25 08:36:39,887,8,33,25,20,20
2012-08-25 08:51:26,933,9,25,25,33,10
2012-08-25 09:06:59,1168,9,16,25,25,19
2012-08-25 09:26:27,1231,9,10,25,16,10
2012-08-25 09:46:58,1165,10,22,25,10,16
2012-08-25 10:06:23,623,10,13,25,22,17
2012-08-25 10:16:46,92,10,13,25,13,32
2012-08-25 10:18:18,106,10,35,25,13,35
2012-08-25 10:20:04,94,10,35,25,35,35
2012-08-25 10:21:38,43,10,32,25,35,33
2012-08-25 10:22:21,2523,11,17,25,32,10
2012-08-25 11:04:24,2780,11,16,25,17,16
2012-08-25 11:50:44,1841,12,23,25,16,18
2012-08-25 12:21:25,1243,12,20,25,23,25
2012-08-25 12:42:08,269,12,13,25,20,13
2012-08-25 12:46:37,27,12,35,25,13,15
2012-08-25 12:47:04,42,12,37,25,35,37
2012-08-25 12:47:46,138,12,37,25,37,7
2012-08-25 12:50:04,27,12,7,25,37,34
2012-08-25 12:50:31,51,12,35,25,7,35
2012-08-25 12:51:22,104,12,35,25,35,35
2012-08-25 12:53:06,46,12,35,25,35,35
2012-08-25 12:53:52,274,12,35,25,35,35
2012-08-25 12:58:26,37,12,35,25,35,35
2012-08-25 12:59:03,73,13,35,25,35,35
2012-08-25 13:00:16,18,13,35,25,35,35
2012-08-25 13:00:34,30,13,35,25,35,35
2012-08-25 13:01:04,34,13,35,25,35,35
2012-08-25 13:01:38,71,13,35,25,35,35
2012-08-25 13:02:49,67,13,35,25,35,35
2012-08-25 13:03:56,108,13,35,25,35,35
2012-08-25 13:05:44,74,13,35,25,35,35
2012-08-25 13:06:58,123,13,35,25,35,35
2012-08-25 13:09:01,99,13,35,25,35,38
2012-08-25 13:10:40,44,13,35,25,35,20
2012-08-25 13:11:24,124,13,37,25,35,37
2012-08-25 13:13:28,42,13,37,25,37,37
2012-08-25 13:14:10,108,13,37,25,37,38
2012-08-25 13:15:58,25,13,35,25,37,32
2012-08-25 13:16:23,16,13,9,25,35,19
2012-08-25 13:16:39,599,13,17,25,9,8
2012-08-25 13:26:38,489,13,19,25,17,1
2012-08-25 13:34:47,38,13,5,25,19,5
2012-08-25 13:35:25,14,13,39,25,5,29
2012-08-25 13:35:39,8,13,39,25,39,23
2012-08-25 13:35:47,74,13,5,25,39,26
2012-08-25 13:37:01,28,13,26,25,5,33
2012-08-25 13:37:29,39,13,32,25,26,30
2012-08-25 13:38:08,228,13,13,25,32,13
2012-08-25 13:41:56,322,13,13,25,13,25
2012-08-25 13:47:18,745,13,13,25,13,13
2012-08-25 13:59:43,494,14,13,25,13,18
2012-08-25 14:07:57,65,14,13,25,13,32
2012-08-25 14:09:02,33,14,35,25,13,35
2012-08-25 14:09:35,78,14,35,25,35,35
2012-08-25 14:10:53,37,14,35,25,35,35
2012-08-25 14:11:30,442,14,19,25,35,27
2012-08-25 14:18:52,743,14,4,25,19,33
2012-08-25 14:31:15,876,14,10,25,4,16
2012-08-25 14:45:51,750,14,38,25,10,11
2012-08-25 14:58:21,186,15,19,25,38,10
2012-08-25 15:01:27,478,15,32,25,19,12
2012-08-25 15:09:25,35,15,35,25,32,35
2012-08-25 15:10:00,151,15,35,25,35,35
2012-08-25 15:12:31,81,15,35,25,35,35
2012-08-25 15:13:52,27,15,35,25,35,27
2012-08-25 15:14:19,607,15,13,25,35,8
2012-08-25 15:24:26,1962,15,12,25,13,13
2012-08-25 15:57:08,927,16,13,25,12,17
2012-08-25 16:12:35,3676,17,13,25,13,14
2012-08-25 17:13:51,1434,17,13,25,13,38
2012-08-25 17:37:45,446,17,13,25,13,13
2012-08-25 17:45:11,39,17,13,25,13,10
2012-08-25 17:45:50,87,17,35,25,13,35
2012-08-25 17:47:17,38,17,35,25,35,35
2012-08-25 17:47:55,30,17,35,25,35,27
2012-08-25 17:48:25,24,17,26,25,35,26
2012-08-25 17:48:49,29,17,26,25,26,26
2012-08-25 17:49:18,30,17,5,25,26,5
2012-08-25 17:49:48,136,17,5,25,5,18
2012-08-25 17:52:04,41,17,5,25,5,5
