Time,0,1,2,3,4,5
2011-06-27 08:28:10,475,8,2,27,0,23
2011-06-27 08:36:05,851,8,2,27,2,18
2011-06-27 08:50:16,264,8,0,27,2,0
2011-06-27 08:54:40,424,9,0,27,0,23
2011-06-27 09:01:44,339,9,0,27,0,17
2011-06-27 09:07:23,190,9,0,27,0,7
2011-06-27 09:10:33,188,9,0,27,0,0
2011-06-27 09:13:41,454,9,0,27,0,19
2011-06-27 09:21:15,122,9,2,27,0,23
2011-06-27 09:23:17,26,9,0,27,2,2
2011-06-27 09:23:43,19,9,2,27,0,0
2011-06-27 09:24:02,25,9,2,27,2,25
2011-06-27 09:24:27,43,9,27,27,2,11
2011-06-27 09:25:10,16,9,38,27,27,4
2011-06-27 09:25:26,24,9,5,27,38,5
2011-06-27 09:25:50,95,9,5,27,5,5
2011-06-27 09:27:25,40,9,4,27,5,2
2011-06-27 09:28:05,23,9,5,27,4,1
2011-06-27 09:28:28,230,9,5,27,5,1
2011-06-27 09:32:18,27,9,5,27,5,5
2011-06-27 09:32:45,19,9,5,27,5,5
2011-06-27 09:33:04,12,9,2,27,5,0
2011-06-27 09:33:16,39,9,2,27,2,0
2011-06-27 09:33:55,36,9,2,27,2,27
2011-06-27 09:34:31,46,9,39,27,2,39
2011-06-27 09:35:17,496,9,39,27,39,6
2011-06-27 09:43:33,18,9,44,27,39,44
2011-06-27 09:43:51,26,9,44,27,44,44
2011-06-27 09:44:17,47,9,42,27,44,41
2011-06-27 09:45:04,14,9,40,27,42,40
2011-06-27 09:45:18,27,9,42,27,40,42
2011-06-27 09:45:45,32,9,44,27,42,42
2011-06-27 09:46:17,33,9,42,27,44,44
2011-06-27 09:46:50,28,9,44,27,42,42
2011-06-27 09:47:18,56,9,42,27,44,44
2011-06-27 09:48:14,29,9,42,27,42,42
2011-06-27 09:48:43,67,9,42,27,42,42
2011-06-27 09:49:50,44,9,42,27,42,42
2011-06-27 09:50:34,37,9,42,27,42,42
2011-06-27 09:51:11,34,9,42,27,42,41
2011-06-27 09:51:45,225,9,41,27,42,41
2011-06-27 09:55:30,26,9,31,27,41,31
2011-06-27 09:55:56,56,9,46,27,31,46
2011-06-27 09:56:52,23,9,42,27,46,42
2011-06-27 09:57:15,29,9,44,27,42,42
2011-06-27 09:57:44,173,10,44,27,44,10
2011-06-27 10:00:37,415,10,41,27,44,41
2011-06-27 10:07:32,440,10,41,27,41,41
2011-06-27 10:14:52,57,10,41,27,41,16
2011-06-27 10:15:49,56,10,44,27,41,16
2011-06-27 10:16:45,24,10,44,27,44,44
2011-06-27 10:17:09,108,10,44,27,44,44
2011-06-27 10:18:57,59,10,44,27,44,44
2011-06-27 10:19:56,52,10,44,27,44,42
2011-06-27 10:20:48,40,10,42,27,44,42
2011-06-27 10:21:28,106,10,42,27,42,17
2011-06-27 10:23:14,56,10,44,27,42,44
2011-06-27 10:24:10,33,10,44,27,44,6
2011-06-27 10:24:43,596,10,39,27,44,57
2011-06-27 10:34:39,378,10,39,27,39,39
2011-06-27 10:40:57,779,10,39,27,39,39
2011-06-27 10:53:56,75,10,39,27,39,11
2011-06-27 10:55:11,550,11,39,27,39,22
2011-06-27 11:04:21,573,11,39,27,39,20
2011-06-27 11:13:54,70,11,39,27,39,39
2011-06-27 11:15:04,28,11,31,27,39,29
2011-06-27 11:15:32,8,11,13,27,31,4
2011-06-27 11:15:40,107,11,5,27,13,5
2011-06-27 11:17:27,123,11,5,27,5,5
2011-06-27 11:19:30,37,11,5,27,5,5
2011-06-27 11:20:07,61,11,5,27,5,5
2011-06-27 11:21:08,39,11,5,27,5,5
2011-06-27 11:21:47,39,11,5,27,5,5
2011-06-27 11:22:26,16,11,5,27,5,5
2011-06-27 11:22:42,25,11,5,27,5,5
2011-06-27 11:23:07,38,11,5,27,5,1
2011-06-27 11:23:45,26,11,5,27,5,3
2011-06-27 11:24:11,29,11,2,27,5,0
2011-06-27 11:24:40,25,11,2,27,2,9
2011-06-27 11:25:05,27,11,5,27,2,13
2011-06-27 11:25:32,49,11,2,27,5,19
2011-06-27 11:26:21,24,11,2,27,2,0
2011-06-27 11:26:45,63,11,2,27,2,2
2011-06-27 11:27:48,54,11,2,27,2,0
2011-06-27 11:28:42,61,11,2,27,2,2
2011-06-27 11:29:43,26,11,0,27,2,0
2011-06-27 11:30:09,15,11,35,27,0,19
2011-06-27 11:30:24,38,11,2,27,35,35
2011-06-27 11:31:02,80,11,2,27,2,2
2011-06-27 11:32:22,40,11,3,27,2,25
2011-06-27 11:33:02,23,11,5,27,3,1
2011-06-27 11:33:25,19,11,5,27,5,5
2011-06-27 11:33:44,22,11,5,27,5,5
2011-06-27 11:34:06,58,11,5,27,5,17
2011-06-27 11:35:04,79,11,5,27,5,5
2011-06-27 11:36:23,25,11,5,27,5,5
2011-06-27 11:36:48,48,11,5,27,5,1
2011-06-27 11:37:36,96,11,5,27,5,1
2011-06-27 11:39:12,36,11,5,27,5,5
2011-06-27 11:39:48,17,11,2,27,5,50
2011-06-27 11:40:05,33,11,50,27,2,35
2011-06-27 11:40:38,41,11,2,27,50,3
2011-06-27 11:41:19,41,11,2,27,2,4
2011-06-27 11:42:00,24,11,5,27,2,5
2011-06-27 11:42:24,27,11,5,27,5,5
2011-06-27 11:42:51,49,11,5,27,5,5
2011-06-27 11:43:40,26,11,5,27,5,5
2011-06-27 11:44:06,33,11,5,27,5,5
2011-06-27 11:44:39,45,11,5,27,5,1
2011-06-27 11:45:24,27,11,5,27,5,5
2011-06-27 11:45:51,60,11,4,27,5,4
2011-06-27 11:46:51,29,11,2,27,4,19
2011-06-27 11:47:20,35,11,5,27,2,1
2011-06-27 11:47:55,253,11,5,27,5,5
2011-06-27 11:52:08,42,11,5,27,5,1
2011-06-27 11:52:50,16,11,5,27,5,1
2011-06-27 11:53:06,36,11,5,27,5,5
2011-06-27 11:53:42,38,11,5,27,5,1
2011-06-27 11:54:20,24,11,5,27,5,5
2011-06-27 11:54:44,37,11,5,27,5,5
2011-06-27 11:55:21,97,11,5,27,5,5
2011-06-27 11:56:58,38,11,5,27,5,5
2011-06-27 11:57:36,27,11,5,27,5,5
2011-06-27 11:58:03,45,11,5,27,5,5
2011-06-27 11:58:48,44,11,5,27,5,1
2011-06-27 11:59:32,55,12,5,27,5,1
2011-06-27 12:00:27,107,12,5,27,5,5
2011-06-27 12:02:14,22,12,5,27,5,2
2011-06-27 12:02:36,45,12,2,27,5,2
2011-06-27 12:03:21,44,12,2,27,2,2
2011-06-27 12:04:05,111,12,2,27,2,2
2011-06-27 12:05:56,105,12,3,27,2,2
2011-06-27 12:07:41,92,12,2,27,3,50
2011-06-27 12:09:13,52,12,2,27,2,26
2011-06-27 12:10:05,19,12,27,27,2,38
2011-06-27 12:10:24,41,12,4,27,27,14
2011-06-27 12:11:05,37,12,4,27,4,2
2011-06-27 12:11:42,117,12,2,27,4,3
2011-06-27 12:13:39,28,12,3,27,2,35
2011-06-27 12:14:07,101,12,35,27,3,2
2011-06-27 12:15:48,64,12,2,27,35,3
2011-06-27 12:16:52,50,12,4,27,2,4
2011-06-27 12:17:42,56,12,5,27,4,5
2011-06-27 12:18:38,96,12,5,27,5,5
2011-06-27 12:20:14,47,12,5,27,5,1
2011-06-27 12:21:01,176,12,5,27,5,5
2011-06-27 12:23:57,56,12,5,27,5,5
2011-06-27 12:24:53,28,12,5,27,5,1
2011-06-27 12:25:21,88,12,5,27,5,12
2011-06-27 12:26:49,176,12,5,27,5,5
2011-06-27 12:29:45,43,12,5,27,5,15
2011-06-27 12:30:28,32,12,5,27,5,5
2011-06-27 12:31:00,32,12,27,27,5,27
2011-06-27 12:31:32,55,12,27,27,27,4
2011-06-27 12:32:27,44,12,4,27,27,1
2011-06-27 12:33:11,37,12,5,27,4,5
2011-06-27 12:33:48,44,12,5,27,5,5
2011-06-27 12:34:32,19,12,5,27,5,24
2011-06-27 12:34:51,81,12,2,27,5,2
2011-06-27 12:36:12,92,12,2,27,2,19
2011-06-27 12:37:44,35,12,4,27,2,5
2011-06-27 12:38:19,16,12,1,27,4,26
2011-06-27 12:38:35,18,12,30,27,1,30
2011-06-27 12:38:53,41,12,30,27,30,41
2011-06-27 12:39:34,51,12,44,27,30,10
2011-06-27 12:40:25,94,12,40,27,44,40
2011-06-27 12:41:59,51,12,41,27,40,41
2011-06-27 12:42:50,88,12,39,27,41,39
2011-06-27 12:44:18,189,12,39,27,39,45
2011-06-27 12:47:27,557,12,39,27,39,39
2011-06-27 12:56:44,210,13,39,27,39,16
2011-06-27 13:00:14,83,13,40,27,39,40
2011-06-27 13:01:37,22,13,31,27,40,31
2011-06-27 13:01:59,44,13,31,27,31,31
2011-06-27 13:02:43,24,13,33,27,31,10
2011-06-27 13:03:07,88,13,41,27,33,41
2011-06-27 13:04:35,48,13,39,27,41,31
2011-06-27 13:05:23,330,13,39,27,39,15
2011-06-27 13:10:53,30,13,33,27,39,17
2011-06-27 13:11:23,21,13,44,27,33,42
2011-06-27 13:11:44,89,13,31,27,44,31
2011-06-27 13:13:13,77,13,32,27,31,18
2011-06-27 13:14:30,12,13,41,27,32,44
2011-06-27 13:14:42,66,13,44,27,41,10
2011-06-27 13:15:48,30,13,41,27,44,41
2011-06-27 13:16:18,39,13,31,27,41,32
2011-06-27 13:16:57,477,13,31,27,31,9
2011-06-27 13:24:54,338,13,6,27,31,6
2011-06-27 13:30:32,237,13,42,27,6,8
2011-06-27 13:34:29,70,13,33,27,42,33
2011-06-27 13:35:39,31,13,42,27,33,42
2011-06-27 13:36:10,34,13,42,27,42,42
2011-06-27 13:36:44,38,13,44,27,42,44
2011-06-27 13:37:22,24,13,44,27,44,44
2011-06-27 13:37:46,36,13,44,27,44,44
2011-06-27 13:38:22,27,13,44,27,44,44
2011-06-27 13:38:49,39,13,44,27,44,44
2011-06-27 13:39:28,68,13,44,27,44,15
2011-06-27 13:40:36,17,13,44,27,44,44
2011-06-27 13:40:53,27,13,44,27,44,41
2011-06-27 13:41:20,71,13,30,27,44,30
2011-06-27 13:42:31,30,13,31,27,30,10
2011-06-27 13:43:01,30,13,6,27,31,31
2011-06-27 13:43:31,10,13,20,27,6,21
2011-06-27 13:43:41,32,13,5,27,20,1
2011-06-27 13:44:13,44,13,5,27,5,25
2011-06-27 13:44:57,12,13,4,27,5,30
2011-06-27 13:45:09,20,13,31,27,4,31
2011-06-27 13:45:29,11,13,42,27,31,42
2011-06-27 13:45:40,21,13,44,27,42,42
2011-06-27 13:46:01,33,13,42,27,44,42
2011-06-27 13:46:34,58,13,32,27,42,32
2011-06-27 13:47:32,29,13,33,27,32,41
2011-06-27 13:48:01,41,13,42,27,33,41
2011-06-27 13:48:42,24,13,41,27,42,33
2011-06-27 13:49:06,21,13,29,27,41,28
2011-06-27 13:49:27,21,13,27,27,29,38
2011-06-27 13:49:48,16,13,27,27,27,27
2011-06-27 13:50:04,17,13,27,27,27,5
2011-06-27 13:50:21,42,13,5,27,27,5
2011-06-27 13:51:03,30,13,5,27,5,5
2011-06-27 13:51:33,30,13,5,27,5,5
2011-06-27 13:52:03,20,13,5,27,5,26
2011-06-27 13:52:23,32,13,5,27,5,5
2011-06-27 13:52:55,56,13,5,27,5,1
2011-06-27 13:53:51,59,13,5,27,5,1
2011-06-27 13:54:50,52,13,5,27,5,1
2011-06-27 13:55:42,41,13,5,27,5,5
2011-06-27 13:56:23,52,13,5,27,5,1
2011-06-27 13:57:15,49,13,5,27,5,16
2011-06-27 13:58:04,24,13,5,27,5,1
2011-06-27 13:58:28,65,13,5,27,5,1
2011-06-27 13:59:33,57,14,5,27,5,4
2011-06-27 14:00:30,42,14,5,27,5,26
2011-06-27 14:01:12,15,14,33,27,5,33
2011-06-27 14:01:27,14,14,31,27,33,27
2011-06-27 14:01:41,17,14,5,27,31,26
2011-06-27 14:01:58,14,14,27,27,5,31
2011-06-27 14:02:12,226,14,31,27,27,9
2011-06-27 14:05:58,41,14,30,27,31,13
2011-06-27 14:06:39,13,14,27,27,30,4
2011-06-27 14:06:52,74,14,2,27,27,16
2011-06-27 14:08:06,39,14,2,27,2,2
2011-06-27 14:08:45,63,14,2,27,2,2
2011-06-27 14:09:48,69,14,3,27,2,3
2011-06-27 14:10:57,125,14,2,27,3,35
2011-06-27 14:13:02,98,14,0,27,2,35
2011-06-27 14:14:40,68,14,2,27,0,2
2011-06-27 14:15:48,17,14,26,27,2,27
2011-06-27 14:16:05,62,14,27,27,26,27
2011-06-27 14:17:07,17,14,27,27,27,37
2011-06-27 14:17:24,12,14,27,27,27,29
2011-06-27 14:17:36,57,14,33,27,27,32
2011-06-27 14:18:33,91,14,30,27,33,28
2011-06-27 14:20:04,45,14,31,27,30,41
2011-06-27 14:20:49,34,14,42,27,31,4
2011-06-27 14:21:23,84,14,44,27,42,41
2011-06-27 14:22:47,23,14,41,27,44,41
2011-06-27 14:23:10,16,14,40,27,41,48
2011-06-27 14:23:26,38,14,31,27,40,41
2011-06-27 14:24:04,24,14,41,27,31,11
2011-06-27 14:24:28,15,14,30,27,41,30
2011-06-27 14:24:43,80,14,33,27,30,9
2011-06-27 14:26:03,19,14,41,27,33,41
2011-06-27 14:26:22,38,14,31,27,41,30
2011-06-27 14:27:00,11,14,29,27,31,26
2011-06-27 14:27:11,28,14,30,27,29,32
2011-06-27 14:27:39,42,14,2,27,30,4
2011-06-27 14:28:21,16,14,26,27,2,32
2011-06-27 14:28:37,31,14,31,27,26,8
2011-06-27 14:29:08,187,14,31,27,31,46
2011-06-27 14:32:15,19,14,31,27,31,32
2011-06-27 14:32:34,21,14,29,27,31,26
2011-06-27 14:32:55,33,14,2,27,29,2
2011-06-27 14:33:28,20,14,2,27,2,2
2011-06-27 14:33:48,37,14,2,27,2,2
2011-06-27 14:34:25,23,14,35,27,2,35
2011-06-27 14:34:48,24,14,35,27,35,19
2011-06-27 14:35:12,46,14,2,27,35,35
2011-06-27 14:35:58,45,14,2,27,2,3
2011-06-27 14:36:43,26,14,3,27,2,26
2011-06-27 14:37:09,16,14,26,27,3,27
2011-06-27 14:37:25,35,14,38,27,26,28
2011-06-27 14:38:00,20,14,28,27,38,27
2011-06-27 14:38:20,12,14,28,27,28,27
2011-06-27 14:38:32,34,14,30,27,28,7
2011-06-27 14:39:06,35,14,30,27,30,29
2011-06-27 14:39:41,27,14,30,27,30,30
2011-06-27 14:40:08,27,14,30,27,30,31
2011-06-27 14:40:35,24,14,39,27,30,39
2011-06-27 14:40:59,26,14,39,27,39,40
2011-06-27 14:41:25,20,14,40,27,39,40
2011-06-27 14:41:45,29,14,41,27,40,41
2011-06-27 14:42:14,38,14,41,27,41,10
2011-06-27 14:42:52,14,14,41,27,41,41
2011-06-27 14:43:06,24,14,40,27,41,31
2011-06-27 14:43:30,48,14,32,27,40,32
2011-06-27 14:44:18,21,14,32,27,32,33
2011-06-27 14:44:39,19,14,33,27,32,31
2011-06-27 14:44:58,103,14,33,27,33,14
2011-06-27 14:46:41,451,14,24,27,33,12
2011-06-27 14:54:12,28,14,32,27,24,33
2011-06-27 14:54:40,31,14,46,27,32,46
2011-06-27 14:55:11,27,14,46,27,46,33
2011-06-27 14:55:38,278,15,33,27,46,20
2011-06-27 15:00:16,496,15,7,27,33,56
2011-06-27 15:08:32,548,15,22,27,7,11
2011-06-27 15:17:40,390,15,34,27,22,34
2011-06-27 15:24:10,26,15,27,27,34,38
2011-06-27 15:24:36,23,15,27,27,27,25
2011-06-27 15:24:59,60,15,2,27,27,3
2011-06-27 15:25:59,31,15,5,27,2,5
2011-06-27 15:26:30,66,15,5,27,5,5
2011-06-27 15:27:36,167,15,5,27,5,5
2011-06-27 15:30:23,94,15,5,27,5,5
2011-06-27 15:31:57,124,15,5,27,5,5
2011-06-27 15:34:01,47,15,5,27,5,1
2011-06-27 15:34:48,13,15,5,27,5,24
2011-06-27 15:35:01,158,15,2,27,5,1
2011-06-27 15:37:39,33,15,5,27,2,1
2011-06-27 15:38:12,37,15,5,27,5,1
2011-06-27 15:38:49,15,15,37,27,5,37
2011-06-27 15:39:04,25,15,37,27,37,27
2011-06-27 15:39:29,38,15,27,27,37,29
2011-06-27 15:40:07,19,15,31,27,27,10
2011-06-27 15:40:26,58,15,41,27,31,40
2011-06-27 15:41:24,347,15,39,27,41,14
2011-06-27 15:47:11,489,15,1,27,39,1
2011-06-27 15:55:20,521,16,48,27,1,12
2011-06-27 16:04:01,440,16,9,27,48,39
2011-06-27 16:11:21,595,16,8,27,9,17
2011-06-27 16:21:16,541,16,9,27,8,20
2011-06-27 16:30:17,650,16,16,27,9,16
2011-06-27 16:41:07,537,16,10,27,16,22
2011-06-27 16:50:04,456,16,39,27,10,9
2011-06-27 16:57:40,99,16,39,27,39,40
2011-06-27 16:59:19,20,16,44,27,39,44
2011-06-27 16:59:39,38,17,42,27,44,42
2011-06-27 17:00:17,48,17,44,27,42,16
2011-06-27 17:01:05,18,17,39,27,44,31
2011-06-27 17:01:23,472,17,39,27,39,39
2011-06-27 17:09:15,25,17,31,27,39,17
2011-06-27 17:09:40,46,17,44,27,31,44
2011-06-27 17:10:26,280,17,39,27,44,39
2011-06-27 17:15:06,823,17,39,27,39,19
2011-06-27 17:28:49,600,17,21,27,39,19
2011-06-27 17:38:49,410,17,21,27,21,39
2011-06-27 17:45:39,757,17,39,27,21,19
2011-06-27 17:58:16,33,17,39,27,39,28
2011-06-27 17:58:49,14,17,1,27,39,1
2011-06-27 17:59:03,27,17,5,27,1,5
2011-06-27 17:59:30,47,18,5,27,5,5
2011-06-27 18:00:17,27,18,5,27,5,5
2011-06-27 18:00:44,35,18,5,27,5,5
2011-06-27 18:01:19,69,18,5,27,5,5
2011-06-27 18:02:28,39,18,5,27,5,5
2011-06-27 18:03:07,81,18,5,27,5,5
2011-06-27 18:04:28,103,18,5,27,5,5
2011-06-27 18:06:11,81,18,5,27,5,5
2011-06-27 18:07:32,22,18,5,27,5,5
2011-06-27 18:07:54,36,18,5,27,5,5
2011-06-27 18:08:30,35,18,5,27,5,5
2011-06-27 18:09:05,41,18,5,27,5,1
2011-06-27 18:09:46,38,18,5,27,5,17
2011-06-27 18:10:24,29,18,5,27,5,5
2011-06-27 18:10:53,25,18,5,27,5,5
2011-06-27 18:11:18,32,18,5,27,5,5
2011-06-27 18:11:50,24,18,5,27,5,1
2011-06-27 18:12:14,34,18,5,27,5,5
2011-06-27 18:12:48,29,18,5,27,5,1
2011-06-27 18:13:17,26,18,5,27,5,4
2011-06-27 18:13:43,114,18,2,27,5,2
2011-06-27 18:15:37,68,18,2,27,2,3
2011-06-27 18:16:45,28,18,2,27,2,13
2011-06-27 18:17:13,60,18,31,27,2,31
2011-06-27 18:18:13,11,18,31,27,31,48
2011-06-27 18:18:24,20,18,33,27,31,31
2011-06-27 18:18:44,283,18,33,27,33,32
2011-06-27 18:23:27,364,18,39,27,33,9
2011-06-27 18:29:31,446,18,39,27,39,9
2011-06-27 18:36:57,111,18,39,27,39,29
2011-06-27 18:38:48,69,18,37,27,39,27
2011-06-27 18:39:57,34,18,27,27,37,13
2011-06-27 18:40:31,243,18,27,27,27,27
2011-06-27 18:44:34,30,18,27,27,27,27
2011-06-27 18:45:04,20,18,4,27,27,19
2011-06-27 18:45:24,52,18,2,27,4,5
2011-06-27 18:46:16,30,18,1,27,2,26
2011-06-27 18:46:46,15,18,27,27,1,4
2011-06-27 18:47:01,14,18,27,27,27,27
2011-06-27 18:47:15,37,18,30,27,27,9
2011-06-27 18:47:52,30,18,39,27,30,42
2011-06-27 18:48:22,49,18,44,27,39,42
2011-06-27 18:49:11,49,18,44,27,44,44
2011-06-27 18:50:00,171,18,44,27,44,42
2011-06-27 18:52:51,37,18,42,27,44,42
2011-06-27 18:53:28,25,18,44,27,42,44
2011-06-27 18:53:53,44,18,44,27,44,44
2011-06-27 18:54:37,37,18,44,27,44,42
2011-06-27 18:55:14,208,18,42,27,44,17
2011-06-27 18:58:42,504,19,42,27,42,21
2011-06-27 19:07:06,144,19,44,27,42,44
2011-06-27 19:09:30,50,19,44,27,44,11
2011-06-27 19:10:20,32,19,44,27,44,41
2011-06-27 19:10:52,40,19,31,27,44,31
2011-06-27 19:11:32,19,19,42,27,31,42
2011-06-27 19:11:51,200,19,44,27,42,44
2011-06-27 19:15:11,56,19,44,27,44,44
2011-06-27 19:16:07,55,19,44,27,44,22
2011-06-27 19:17:02,58,19,44,27,44,44
2011-06-27 19:18:00,35,19,41,27,44,41
2011-06-27 19:18:35,468,19,41,27,41,41
2011-06-27 19:26:23,276,19,41,27,41,40
2011-06-27 19:30:59,20,19,44,27,41,43
2011-06-27 19:31:19,37,19,44,27,44,44
2011-06-27 19:31:56,24,19,44,27,44,31
2011-06-27 19:32:20,24,19,41,27,44,31
2011-06-27 19:32:44,369,19,39,27,41,9
2011-06-27 19:38:53,46,19,39,27,39,41
2011-06-27 19:39:39,31,19,44,27,39,44
2011-06-27 19:40:10,31,19,39,27,44,39
2011-06-27 19:40:41,1020,19,39,27,39,7
2011-06-27 19:57:41,746,20,39,27,39,10
2011-06-27 20:10:07,380,20,39,27,39,31
2011-06-27 20:16:27,54,20,31,27,39,42
2011-06-27 20:17:21,24,20,44,27,31,16
2011-06-27 20:17:45,36,20,39,27,44,39
2011-06-27 20:18:21,146,20,39,27,39,44
2011-06-27 20:20:47,145,20,41,27,39,18
2011-06-27 20:23:12,38,20,44,27,41,44
2011-06-27 20:23:50,36,20,44,27,44,44
2011-06-27 20:24:26,108,20,44,27,44,44
2011-06-27 20:26:14,38,20,44,27,44,44
2011-06-27 20:26:52,27,20,44,27,44,44
2011-06-27 20:27:19,35,20,42,27,44,42
2011-06-27 20:27:54,39,20,42,27,42,39
2011-06-27 20:28:33,115,20,39,27,42,31
2011-06-27 20:30:28,22,20,44,27,39,16
2011-06-27 20:30:50,55,20,42,27,44,6
2011-06-27 20:31:45,78,20,30,27,42,29
2011-06-27 20:33:03,26,20,2,27,30,50
2011-06-27 20:33:29,21,20,2,27,2,2
2011-06-27 20:33:50,488,20,3,27,2,3
2011-06-27 20:41:58,24,20,3,27,3,19
2011-06-27 20:42:22,25,20,35,27,3,35
2011-06-27 20:42:47,18,20,2,27,35,2
2011-06-27 20:43:05,63,20,2,27,2,2
2011-06-27 20:44:08,22,20,2,27,2,19
2011-06-27 20:44:30,33,20,2,27,2,3
2011-06-27 20:45:03,38,20,2,27,2,2
2011-06-27 20:45:41,51,20,2,27,2,19
2011-06-27 20:46:32,21,20,2,27,2,2
2011-06-27 20:46:53,25,20,2,27,2,2
2011-06-27 20:47:18,27,20,2,27,2,51
2011-06-27 20:47:45,79,20,50,27,2,19
2011-06-27 20:49:04,15,20,27,27,50,29
2011-06-27 20:49:19,36,20,31,27,27,10
2011-06-27 20:49:55,29,20,31,27,31,33
2011-06-27 20:50:24,15,20,46,27,31,46
2011-06-27 20:50:39,66,20,31,27,46,44
2011-06-27 20:51:45,52,20,44,27,31,17
2011-06-27 20:52:37,65,20,42,27,44,16
2011-06-27 20:53:42,75,20,44,27,42,6
2011-06-27 20:54:57,67,20,31,27,44,39
2011-06-27 20:56:04,29,20,31,27,31,27
2011-06-27 20:56:33,22,20,27,27,31,29
2011-06-27 20:56:55,12,20,31,27,27,44
2011-06-27 20:57:07,21,20,42,27,31,30
2011-06-27 20:57:28,13,20,27,27,42,5
2011-06-27 20:57:41,23,20,5,27,27,0
2011-06-27 20:58:04,25,20,2,27,5,3
2011-06-27 20:58:29,51,20,4,27,2,24
2011-06-27 20:59:20,51,21,2,27,4,2
2011-06-27 21:00:11,2319,21,2,27,2,2
2011-06-27 21:38:50,54,21,2,27,2,1
2011-06-27 21:39:44,56,21,5,27,2,1
2011-06-27 21:40:40,145,21,5,27,5,5
2011-06-27 21:43:05,249,21,5,27,5,1
2011-06-27 21:47:14,170,21,5,27,5,5
2011-06-27 21:50:04,195,21,5,27,5,5
2011-06-27 21:53:19,28,21,5,27,5,5
2011-06-27 21:53:47,64,21,5,27,5,5
2011-06-27 21:54:51,50,21,5,27,5,5
2011-06-27 21:55:41,36,21,5,27,5,5
2011-06-27 21:56:17,41,21,5,27,5,5
2011-06-27 21:56:58,42,21,5,27,5,5
2011-06-27 21:57:40,24,21,5,27,5,5
2011-06-27 21:58:04,34,21,5,27,5,5
2011-06-27 21:58:38,59,21,5,27,5,5
2011-06-27 21:59:37,66,22,5,27,5,5
2011-06-27 22:00:43,27,22,5,27,5,5
2011-06-27 22:01:10,32,22,5,27,5,1
2011-06-27 22:01:42,43,22,5,27,5,5
2011-06-27 22:02:25,49,22,5,27,5,1
2011-06-27 22:03:14,48,22,5,27,5,5
2011-06-27 22:04:02,56,22,5,27,5,5
2011-06-27 22:04:58,141,22,5,27,5,5
2011-06-27 22:07:19,40,22,5,27,5,5
2011-06-27 22:07:59,44,22,5,27,5,5
2011-06-27 22:08:43,41,22,5,27,5,5
2011-06-27 22:09:24,20,22,5,27,5,5
2011-06-27 22:09:44,131,22,5,27,5,5
2011-06-27 22:11:55,33,22,5,27,5,5
2011-06-27 22:12:28,12,22,1,27,5,1
2011-06-27 22:12:40,16,22,3,27,1,2
2011-06-27 22:12:56,30,22,2,27,3,0
2011-06-27 22:13:26,169,22,2,27,2,0
2011-06-27 22:16:15,44,22,35,27,2,35
2011-06-27 22:16:59,18,22,2,27,35,2
2011-06-27 22:17:17,4046,23,0,27,2,24
2011-06-27 23:24:43,11759,2,0,28,0,0
2011-06-28 02:40:42,25,2,2,28,0,2
2011-06-28 02:41:07,203,2,5,28,2,5
2011-06-28 02:44:30,29,2,5,28,5,27
2011-06-28 02:44:59,10189,5,2,28,5,8
2011-06-28 05:34:48,813,5,13,28,2,0
2011-06-28 05:48:21,50,5,2,28,13,27
2011-06-28 05:49:11,169,5,5,28,2,55
2011-06-28 05:52:00,32,5,5,28,5,2
2011-06-28 05:52:32,270,5,0,28,5,15
2011-06-28 05:57:02,1211,6,10,28,0,17
2011-06-28 06:17:13,1190,6,13,28,10,10
2011-06-28 06:37:03,324,6,13,28,13,25
2011-06-28 06:42:27,468,6,9,28,13,15
2011-06-28 06:50:15,194,6,7,28,9,7
2011-06-28 06:53:29,572,7,20,28,7,6
2011-06-28 07:03:01,615,7,8,28,20,9
2011-06-28 07:13:16,536,7,0,28,8,22
2011-06-28 07:22:12,677,7,6,28,0,6
2011-06-28 07:33:29,980,7,20,28,6,0
2011-06-28 07:49:49,751,8,15,28,20,6
2011-06-28 08:02:20,228,8,10,28,15,10
2011-06-28 08:06:08,302,8,16,28,10,6
2011-06-28 08:11:10,661,8,10,28,16,17
2011-06-28 08:22:11,66,8,0,28,10,2
2011-06-28 08:23:17,43,8,2,28,0,4
2011-06-28 08:24:00,104,8,5,28,2,5
2011-06-28 08:25:44,84,8,5,28,5,5
2011-06-28 08:27:08,20,8,27,28,5,29
2011-06-28 08:27:28,25,8,30,28,27,31
2011-06-28 08:27:53,27,8,33,28,30,31
2011-06-28 08:28:20,17,8,31,28,33,26
2011-06-28 08:28:37,38,8,2,28,31,2
2011-06-28 08:29:15,75,8,2,28,2,15
2011-06-28 08:30:30,550,8,2,28,2,23
2011-06-28 08:39:40,425,8,0,28,2,0
2011-06-28 08:46:45,184,8,19,28,0,56
2011-06-28 08:49:49,520,8,2,28,19,12
2011-06-28 08:58:29,1033,9,2,28,2,11
2011-06-28 09:15:42,496,9,0,28,2,17
2011-06-28 09:23:58,281,9,0,28,0,13
2011-06-28 09:28:39,766,9,0,28,0,0
2011-06-28 09:41:25,505,9,19,28,0,19
2011-06-28 09:49:50,41,9,2,28,19,2
2011-06-28 09:50:31,19,9,2,28,2,26
2011-06-28 09:50:50,24,9,40,28,2,40
2011-06-28 09:51:14,17,9,42,28,40,42
2011-06-28 09:51:31,15,9,31,28,42,41
2011-06-28 09:51:46,584,10,40,28,31,16
